time,pedestrians,bicyclists,cars,buses,trucks,location,long,lat
2019-10-30T14:15:00Z,175,30,200,5,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T14:30:00Z,236,43,181,7,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T14:45:00Z,978,151,170,17,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T15:00:00Z,275,70,242,10,24,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T15:15:00Z,141,23,201,2,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T15:30:00Z,245,37,190,3,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T15:45:00Z,1183,236,180,11,16,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T16:00:00Z,283,67,272,6,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T16:15:00Z,180,41,230,8,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T16:30:00Z,202,27,307,6,25,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T16:45:00Z,1007,225,253,11,12,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T17:00:00Z,255,80,261,17,18,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T17:15:00Z,163,25,286,5,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T17:30:00Z,270,66,266,5,18,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T17:45:00Z,1166,140,213,18,21,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T18:00:00Z,326,62,308,5,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T18:15:00Z,205,34,203,7,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T18:30:00Z,283,52,227,5,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T18:45:00Z,902,197,231,15,19,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T19:00:00Z,291,100,239,7,12,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T19:15:00Z,293,60,265,6,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T19:30:00Z,223,46,293,9,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T19:45:00Z,592,94,267,20,20,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T20:00:00Z,262,74,405,7,21,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T20:15:00Z,301,58,251,13,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T20:30:00Z,185,61,465,7,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T20:45:00Z,460,103,435,18,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T21:00:00Z,363,98,431,19,16,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T21:15:00Z,335,118,479,20,21,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T21:30:00Z,272,74,476,7,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T21:45:00Z,211,44,436,9,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T22:00:00Z,201,12,351,3,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T22:15:00Z,89,11,112,4,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T22:30:00Z,30,1,105,4,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T22:45:00Z,86,13,103,4,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T23:00:00Z,71,1,78,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T23:15:00Z,35,4,73,5,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T23:30:00Z,19,4,51,5,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-30T23:45:00Z,31,7,38,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T00:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T00:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T00:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T00:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T01:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T01:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T01:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T01:45:00Z,8,0,2,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T02:00:00Z,18,3,61,4,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T02:15:00Z,5,2,47,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T02:30:00Z,5,2,13,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T02:45:00Z,1,0,12,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T03:00:00Z,3,0,20,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T03:15:00Z,3,0,7,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T03:30:00Z,2,0,9,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T03:45:00Z,3,0,7,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T04:00:00Z,8,0,17,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T04:15:00Z,3,0,7,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T04:30:00Z,1,0,7,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T04:45:00Z,1,0,3,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T05:00:00Z,1,0,4,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T05:15:00Z,8,0,6,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T05:30:00Z,1,0,1,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T05:45:00Z,2,0,4,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T06:00:00Z,0,0,2,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T06:15:00Z,0,0,1,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T06:30:00Z,0,0,2,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T06:45:00Z,0,0,1,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T07:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T07:15:00Z,0,0,1,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T07:30:00Z,2,0,5,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T07:45:00Z,0,0,11,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T08:00:00Z,1,0,4,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T08:15:00Z,0,0,3,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T08:30:00Z,0,0,4,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T08:45:00Z,1,0,1,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T09:00:00Z,0,0,1,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T09:15:00Z,0,0,3,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T09:30:00Z,2,0,2,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T09:45:00Z,0,0,8,0,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T10:00:00Z,1,0,11,3,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T10:15:00Z,6,1,3,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T10:30:00Z,6,0,12,2,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T10:45:00Z,1,1,17,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T11:00:00Z,6,0,22,4,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T11:15:00Z,14,1,56,2,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T11:30:00Z,104,11,166,9,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T11:45:00Z,375,25,136,8,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T12:00:00Z,127,15,244,3,18,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T12:15:00Z,91,3,266,9,21,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T12:30:00Z,133,13,274,19,24,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T12:45:00Z,400,51,300,15,17,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T13:00:00Z,427,42,246,9,19,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T13:15:00Z,907,90,278,12,12,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T13:30:00Z,343,51,261,22,42,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T13:45:00Z,403,54,258,5,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T14:00:00Z,191,27,283,4,21,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T14:15:00Z,343,39,238,9,19,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T14:30:00Z,491,66,282,25,17,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T14:45:00Z,1123,165,320,11,21,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T15:00:00Z,295,35,300,11,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T15:15:00Z,112,18,223,9,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T15:30:00Z,153,12,297,12,16,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T15:45:00Z,462,76,262,7,20,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T16:00:00Z,439,50,367,5,16,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T16:15:00Z,924,105,310,14,29,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T16:30:00Z,279,16,287,8,29,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T16:45:00Z,284,14,170,7,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T17:00:00Z,216,16,209,10,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T17:15:00Z,318,24,202,4,17,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T17:30:00Z,410,39,242,10,30,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T17:45:00Z,1144,81,272,11,22,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T18:00:00Z,212,26,336,14,26,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T18:15:00Z,161,19,244,2,14,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T18:30:00Z,248,33,307,6,13,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T18:45:00Z,466,36,307,12,16,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T19:00:00Z,377,36,293,8,17,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T19:15:00Z,694,48,357,10,27,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T19:30:00Z,273,47,395,17,24,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T19:45:00Z,313,37,359,10,23,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T20:00:00Z,372,20,468,8,34,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T20:15:00Z,344,39,359,16,22,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T20:30:00Z,220,26,472,13,13,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T20:45:00Z,489,59,413,9,22,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T21:00:00Z,272,48,435,20,43,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T21:15:00Z,189,31,443,14,13,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T21:30:00Z,297,50,347,12,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T21:45:00Z,382,72,470,8,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T22:00:00Z,183,8,420,6,13,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T22:15:00Z,121,20,233,2,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T22:30:00Z,91,8,155,6,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T22:45:00Z,97,12,72,2,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T23:00:00Z,92,7,75,3,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T23:15:00Z,72,4,83,5,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T23:30:00Z,53,10,78,4,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-10-31T23:45:00Z,78,1,56,4,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T00:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T00:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T00:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T00:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T01:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T01:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T01:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T01:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T02:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T02:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T02:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T02:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T03:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T03:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T03:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T03:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T04:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T04:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T04:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T04:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T05:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T05:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T05:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T05:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T06:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T06:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T06:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T06:45:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T07:00:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T07:15:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T07:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T07:45:00Z,0,0,1,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T08:00:00Z,0,0,3,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T08:15:00Z,1,0,1,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T08:30:00Z,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T08:45:00Z,0,0,1,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T09:00:00Z,0,0,5,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T09:15:00Z,0,0,2,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T09:30:00Z,2,0,3,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T09:45:00Z,3,0,14,0,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T10:00:00Z,2,0,8,3,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T10:15:00Z,1,0,6,0,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T10:30:00Z,9,0,12,3,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T10:45:00Z,6,0,18,0,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T11:00:00Z,11,0,53,4,4,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T11:15:00Z,17,0,133,2,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T11:30:00Z,78,9,216,9,12,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T11:45:00Z,243,31,196,6,18,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T12:00:00Z,49,4,181,1,13,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T12:15:00Z,59,14,254,5,14,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T12:30:00Z,183,13,237,11,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T12:45:00Z,414,57,279,5,14,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T13:00:00Z,216,30,244,9,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T13:15:00Z,174,23,221,8,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T13:30:00Z,234,12,185,11,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T13:45:00Z,716,43,203,5,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T14:00:00Z,159,5,259,1,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T14:15:00Z,159,9,205,1,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T14:30:00Z,252,17,177,1,7,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T14:45:00Z,792,69,180,4,18,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T15:00:00Z,216,22,304,1,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T15:15:00Z,170,30,152,5,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T15:30:00Z,240,22,194,1,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T15:45:00Z,799,77,201,6,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T16:00:00Z,306,81,328,2,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T16:15:00Z,146,24,227,2,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T16:30:00Z,275,40,218,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T16:45:00Z,650,101,180,3,7,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T17:00:00Z,229,46,247,2,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T17:15:00Z,194,22,160,1,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T17:30:00Z,202,22,223,3,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T17:45:00Z,686,106,225,1,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T18:00:00Z,196,28,279,1,10,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T18:15:00Z,150,18,282,0,3,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T18:30:00Z,205,19,241,1,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T18:45:00Z,409,59,156,1,4,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T19:00:00Z,174,19,159,1,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T19:15:00Z,160,16,73,0,6,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T19:30:00Z,168,16,94,2,4,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T19:45:00Z,364,43,294,1,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T20:00:00Z,303,100,415,8,15,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T20:15:00Z,231,87,383,7,16,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T20:30:00Z,156,32,451,3,5,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T20:45:00Z,180,32,378,10,14,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T21:00:00Z,141,32,475,12,14,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T21:15:00Z,236,30,470,4,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T21:30:00Z,133,23,403,8,11,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T21:45:00Z,133,21,397,15,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T22:00:00Z,132,36,367,5,9,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T22:15:00Z,96,17,261,9,8,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T22:30:00Z,69,1,110,6,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T22:45:00Z,71,2,123,6,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T23:00:00Z,52,2,134,5,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T23:15:00Z,91,6,115,8,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T23:30:00Z,63,0,94,7,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-01T23:45:00Z,32,1,63,3,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T00:00:00Z,15,0,50,6,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T00:15:00Z,48,1,44,5,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T00:30:00Z,28,7,60,4,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T00:45:00Z,34,3,37,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T01:00:00Z,22,6,66,4,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T01:15:00Z,52,9,77,3,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T01:30:00Z,96,5,112,4,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T01:45:00Z,26,1,73,3,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T02:00:00Z,10,0,52,4,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T02:15:00Z,55,3,44,2,1,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T02:30:00Z,34,0,37,2,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T02:45:00Z,25,4,37,1,0,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
2019-11-02T03:00:00Z,42,0,25,0,2,Regents_Dr_&_Stadium_Dr_3,38.990146,-76.94084
